Turn,User Text,SNOMED Term,Code,Retrieval Score,Hypothesis,NLI Label,Entailment Score,Neutral Score,Contradiction Score,Decision
110,It’s hard to come up with goals because I’m not really sure what we’re doing in here.,Difficulty making plans (finding),247584000,0.3358,This person has difficulty making plans (finding).,ENTAILMENT,0.9954,0.0045,0.0002,KEEP
110,It’s hard to come up with goals because I’m not really sure what we’re doing in here.,Finding of level of hope (finding),365129006,0.3267,This person has finding of level of hope (finding).,CONTRADICTION,0.0243,0.012,0.9638,DROP
110,It’s hard to come up with goals because I’m not really sure what we’re doing in here.,Feeling content (finding),271599002,0.3171,This person has feeling content (finding).,CONTRADICTION,0.0005,0.0002,0.9992,DROP
111,"Well, I’m not really sure about it, but I guess I’ll give the thought record another shot if you think that’s best.",Thought echo (finding),247644004,0.3629,This person has thought echo (finding).,ENTAILMENT,0.9684,0.0265,0.0052,KEEP
111,"Well, I’m not really sure about it, but I guess I’ll give the thought record another shot if you think that’s best.",Thought block (finding),2899008,0.3531,This person has thought block (finding).,NEUTRAL,0.4546,0.4679,0.0775,DROP
111,"Well, I’m not really sure about it, but I guess I’ll give the thought record another shot if you think that’s best.",Thought insertion (finding),50543005,0.3231,This person has thought insertion (finding).,ENTAILMENT,0.9896,0.007,0.0034,KEEP
111,"Well, I’m not really sure about it, but I guess I’ll give the thought record another shot if you think that’s best.",Thought finding (finding),247619007,0.3216,This person has thought finding (finding).,ENTAILMENT,0.7222,0.2205,0.0573,KEEP
111,"Well, I’m not really sure about it, but I guess I’ll give the thought record another shot if you think that’s best.",Thought process (observable entity),247642000,0.3095,This person has thought process (observable entity).,ENTAILMENT,0.9953,0.0039,0.0008,KEEP
112,"I’m not sure where to start, or what to prioritize on today’s agenda. Sorry.",Finding relating to displaying ethical principles (finding),225842008,0.3503,This person has finding relating to displaying ethical principles (finding).,NEUTRAL,0.0068,0.9778,0.0154,KEEP
112,"I’m not sure where to start, or what to prioritize on today’s agenda. Sorry.",Finding relating to advocacy (finding),225831004,0.3502,This person has finding relating to advocacy (finding).,NEUTRAL,0.0061,0.954,0.0399,KEEP
112,"I’m not sure where to start, or what to prioritize on today’s agenda. Sorry.",Verbalizes plan for reduction of exercise barriers (finding),418075002,0.3485,This person has verbalizes plan for reduction of exercise barriers (finding).,CONTRADICTION,0.0001,0.0006,0.9994,DROP
112,"I’m not sure where to start, or what to prioritize on today’s agenda. Sorry.",Understands principles of advocacy (finding),225838005,0.3442,This person has understands principles of advocacy (finding).,CONTRADICTION,0.0042,0.0407,0.9551,DROP
112,"I’m not sure where to start, or what to prioritize on today’s agenda. Sorry.",Needs an advocate (finding),225835008,0.3108,This person has needs an advocate (finding).,NEUTRAL,0.0207,0.9745,0.0048,KEEP
113,"[Sad, withdrawn] I just don’t know what to say or do anymore . . . to you—or anyone.",Emotionally subdued (finding),225650001,0.4027,This person has emotionally subdued (finding).,ENTAILMENT,0.9962,0.0035,0.0002,KEEP
113,"[Sad, withdrawn] I just don’t know what to say or do anymore . . . to you—or anyone.",Emotionally distant (finding),285847005,0.3697,This person has emotionally distant (finding).,ENTAILMENT,0.9931,0.0066,0.0003,KEEP
113,"[Sad, withdrawn] I just don’t know what to say or do anymore . . . to you—or anyone.",Emotionally detached (finding),24936000,0.3696,This person has emotionally detached (finding).,ENTAILMENT,0.9869,0.0097,0.0034,KEEP
113,"[Sad, withdrawn] I just don’t know what to say or do anymore . . . to you—or anyone.",Difficulty coping with grief responses (finding),423136007,0.3455,This person has difficulty coping with grief responses (finding).,ENTAILMENT,0.9276,0.0721,0.0002,KEEP
113,"[Sad, withdrawn] I just don’t know what to say or do anymore . . . to you—or anyone.",Emotionally blunted character (finding),286717006,0.3454,This person has emotionally blunted character (finding).,NEUTRAL,0.0199,0.9795,0.0005,KEEP
114,I feel like you’ve been hearing me wrong since we started. You don’t seem to understand what I mean. Are you even listening?,Ability to verbalize understanding (observable entity),418907009,0.3474,This person has ability to verbalize understanding (observable entity).,ENTAILMENT,0.923,0.0554,0.0215,KEEP
114,I feel like you’ve been hearing me wrong since we started. You don’t seem to understand what I mean. Are you even listening?,Does comprehend speech (finding),716491008,0.3044,This person has does comprehend speech (finding).,CONTRADICTION,0.0029,0.0253,0.9717,DROP
114,I feel like you’ve been hearing me wrong since we started. You don’t seem to understand what I mean. Are you even listening?,Difficulty comprehending speech (finding),716475005,0.3028,This person has difficulty comprehending speech (finding).,NEUTRAL,0.1045,0.8892,0.0063,KEEP
114,I feel like you’ve been hearing me wrong since we started. You don’t seem to understand what I mean. Are you even listening?,Does not comprehend speech (finding),716494000,0.2937,This person has does not comprehend speech (finding).,NEUTRAL,0.2076,0.752,0.0404,KEEP
114,I feel like you’ve been hearing me wrong since we started. You don’t seem to understand what I mean. Are you even listening?,Does not understand own emotions (finding),224999007,0.2799,This person has does not understand own emotions (finding).,NEUTRAL,0.0132,0.9765,0.0103,KEEP
115,"That was a really abrupt ending last session. I know we only have an hour, but I was kind of in the middle of something. That’s been on my mind ever since. I even considered not coming today . . . I guess I’ve been a little pissed off about it.",Feeling abandoned (finding),225015008,0.2813,This person has feeling abandoned (finding).,NEUTRAL,0.0138,0.9851,0.0011,KEEP
115,"That was a really abrupt ending last session. I know we only have an hour, but I was kind of in the middle of something. That’s been on my mind ever since. I even considered not coming today . . . I guess I’ve been a little pissed off about it.",Anxiety about resuming sexual relations (finding),225638007,0.2783,This person has anxiety about resuming sexual relations (finding).,NEUTRAL,0.001,0.998,0.0009,KEEP
115,"That was a really abrupt ending last session. I know we only have an hour, but I was kind of in the middle of something. That’s been on my mind ever since. I even considered not coming today . . . I guess I’ve been a little pissed off about it.",Flashbacks have stopped (finding),416687002,0.277,This person has flashbacks have stopped (finding).,NEUTRAL,0.0089,0.98,0.0111,KEEP
115,"That was a really abrupt ending last session. I know we only have an hour, but I was kind of in the middle of something. That’s been on my mind ever since. I even considered not coming today . . . I guess I’ve been a little pissed off about it.",Feeling wound up (finding),224970002,0.2723,This person has feeling wound up (finding).,ENTAILMENT,0.9658,0.0327,0.0014,KEEP
115,"That was a really abrupt ending last session. I know we only have an hour, but I was kind of in the middle of something. That’s been on my mind ever since. I even considered not coming today . . . I guess I’ve been a little pissed off about it.",Emotionally subdued (finding),225650001,0.268,This person has emotionally subdued (finding).,CONTRADICTION,0.0002,0.0022,0.9975,DROP
116,"Are you all here today? No offense, doc, but your mind seems elsewhere.",Spiritual health of patient (observable entity),105569009,0.326,This person has spiritual health of patient (observable entity).,NEUTRAL,0.2378,0.4557,0.3064,DROP
116,"Are you all here today? No offense, doc, but your mind seems elsewhere.",Absent minded (finding),46991000,0.3189,This person has absent minded (finding).,ENTAILMENT,0.9363,0.0629,0.0008,KEEP
116,"Are you all here today? No offense, doc, but your mind seems elsewhere.",Difficulty directing attention (finding),288773008,0.3169,This person has difficulty directing attention (finding).,ENTAILMENT,0.9756,0.0242,0.0003,KEEP
116,"Are you all here today? No offense, doc, but your mind seems elsewhere.",Unable to direct attention (finding),288770006,0.3089,This person has unable to direct attention (finding).,ENTAILMENT,0.9908,0.0089,0.0002,KEEP
116,"Are you all here today? No offense, doc, but your mind seems elsewhere.",On examination - mentally confused (disorder),162702000,0.3024,This person has on examination - mentally confused (disorder).,NEUTRAL,0.0981,0.8982,0.0037,KEEP
117,"Whelp, the homework was another big swing and miss. Made no sense. Can we not do that one again?",Verbal repetition (finding),25107009,0.373,This person has verbal repetition (finding).,ENTAILMENT,0.9637,0.0249,0.0114,KEEP
117,"Whelp, the homework was another big swing and miss. Made no sense. Can we not do that one again?",Difficulty understanding three word instructions (finding),716481002,0.3586,This person has difficulty understanding three word instructions (finding).,NEUTRAL,0.0016,0.9981,0.0003,KEEP
117,"Whelp, the homework was another big swing and miss. Made no sense. Can we not do that one again?",Does not comprehend written material (finding),716495004,0.3523,This person has does not comprehend written material (finding).,NEUTRAL,0.2856,0.6899,0.0244,KEEP
117,"Whelp, the homework was another big swing and miss. Made no sense. Can we not do that one again?",Does not understand three word instructions (finding),716500001,0.3519,This person has does not understand three word instructions (finding).,NEUTRAL,0.0027,0.9964,0.0009,KEEP
117,"Whelp, the homework was another big swing and miss. Made no sense. Can we not do that one again?",Basic learning problem in writing (finding),46781003,0.3493,This person has basic learning problem in writing (finding).,NEUTRAL,0.1066,0.8906,0.0028,KEEP
118,"I just don’t think you’re equipped to help me. The whole “cognitive triad” thing, or whatever you called it, seems bogus.",Psychodynamic complexes (finding),304895008,0.5896,This person has psychodynamic complexes (finding).,NEUTRAL,0.0226,0.9377,0.0397,KEEP
118,"I just don’t think you’re equipped to help me. The whole “cognitive triad” thing, or whatever you called it, seems bogus.",Cognitive functions (observable entity),311465003,0.5597,This person has cognitive functions (observable entity).,ENTAILMENT,0.9215,0.0682,0.0102,KEEP
118,"I just don’t think you’re equipped to help me. The whole “cognitive triad” thing, or whatever you called it, seems bogus.",Cognitive function finding (finding),373930000,0.5552,This person has cognitive function finding (finding).,CONTRADICTION,0.0415,0.3609,0.5976,DROP
118,"I just don’t think you’re equipped to help me. The whole “cognitive triad” thing, or whatever you called it, seems bogus.",Psychodynamic relationship finding (finding),304858008,0.5381,This person has psychodynamic relationship finding (finding).,NEUTRAL,0.0871,0.6283,0.2846,KEEP
118,"I just don’t think you’re equipped to help me. The whole “cognitive triad” thing, or whatever you called it, seems bogus.",Finding of cognitive style (finding),365342001,0.5303,This person has finding of cognitive style (finding).,CONTRADICTION,0.0254,0.1348,0.8397,DROP
119,"Now you just seem to be playing a psychologist . . . like the cliché ones on TV. But I guess you’re the expert, so tell me what’s next please.",Psychodynamic finding (finding),224993008,0.4309,This person has psychodynamic finding (finding).,NEUTRAL,0.0233,0.9453,0.0314,KEEP
119,"Now you just seem to be playing a psychologist . . . like the cliché ones on TV. But I guess you’re the expert, so tell me what’s next please.",Psychodynamic relationship finding (finding),304858008,0.4234,This person has psychodynamic relationship finding (finding).,NEUTRAL,0.0995,0.8235,0.077,KEEP
119,"Now you just seem to be playing a psychologist . . . like the cliché ones on TV. But I guess you’re the expert, so tell me what’s next please.",Psychological pseudocyesis (finding),424040008,0.418,This person has psychological pseudocyesis (finding).,ENTAILMENT,0.9298,0.0667,0.0035,KEEP
119,"Now you just seem to be playing a psychologist . . . like the cliché ones on TV. But I guess you’re the expert, so tell me what’s next please.",Manic - mental defense mechanism (finding),286677008,0.4112,This person has manic - mental defense mechanism (finding).,NEUTRAL,0.0155,0.9665,0.0181,KEEP
119,"Now you just seem to be playing a psychologist . . . like the cliché ones on TV. But I guess you’re the expert, so tell me what’s next please.",Delusional projection - mental defense mechanism (finding),286666002,0.4094,This person has delusional projection - mental defense mechanism (finding).,ENTAILMENT,0.8837,0.114,0.0023,KEEP
120,My mother was trying to remind me to “check in” on my thoughts and breathing yesterday. So annoying. People are always trying to solve my problems without possibly being able to understand what I’m going through.,Pressured by others (finding),225804002,0.3945,This person has pressured by others (finding).,ENTAILMENT,0.9594,0.0392,0.0015,KEEP
120,My mother was trying to remind me to “check in” on my thoughts and breathing yesterday. So annoying. People are always trying to solve my problems without possibly being able to understand what I’m going through.,Negative automatic thoughts (finding),247653006,0.3846,This person has negative automatic thoughts (finding).,NEUTRAL,0.0112,0.9795,0.0093,KEEP
120,My mother was trying to remind me to “check in” on my thoughts and breathing yesterday. So annoying. People are always trying to solve my problems without possibly being able to understand what I’m going through.,Intrusive thoughts (finding),225445003,0.3798,This person has intrusive thoughts (finding).,NEUTRAL,0.0583,0.9209,0.0208,KEEP
120,My mother was trying to remind me to “check in” on my thoughts and breathing yesterday. So annoying. People are always trying to solve my problems without possibly being able to understand what I’m going through.,Anxiety about saying the wrong thing (finding),277839000,0.3724,This person has anxiety about saying the wrong thing (finding).,NEUTRAL,0.006,0.9914,0.0026,KEEP
120,My mother was trying to remind me to “check in” on my thoughts and breathing yesterday. So annoying. People are always trying to solve my problems without possibly being able to understand what I’m going through.,Loud thoughts (finding),247643005,0.3692,This person has loud thoughts (finding).,NEUTRAL,0.0542,0.8099,0.1359,KEEP
121,"My partner cheated on me. And, no, there is no alternative explanation, so stop asking that! He cheated, so our relationship was a lie!",Delusion of infidelity (finding),8330006,0.3912,This person has delusion of infidelity (finding).,NEUTRAL,0.1029,0.8765,0.0206,KEEP
121,"My partner cheated on me. And, no, there is no alternative explanation, so stop asking that! He cheated, so our relationship was a lie!",Tends to lie repeatedly without reason (finding),286831002,0.3587,This person has tends to lie repeatedly without reason (finding).,NEUTRAL,0.0051,0.9929,0.002,KEEP
121,"My partner cheated on me. And, no, there is no alternative explanation, so stop asking that! He cheated, so our relationship was a lie!",Abusive emotional relationship with partner (finding),423794002,0.3174,This person has abusive emotional relationship with partner (finding).,NEUTRAL,0.0049,0.9927,0.0024,KEEP
121,"My partner cheated on me. And, no, there is no alternative explanation, so stop asking that! He cheated, so our relationship was a lie!",Victim of abusive sexual relationship with partner (finding),418150003,0.3099,This person has victim of abusive sexual relationship with partner (finding).,NEUTRAL,0.0083,0.9883,0.0034,KEEP
121,"My partner cheated on me. And, no, there is no alternative explanation, so stop asking that! He cheated, so our relationship was a lie!",Sexual relationship details (observable entity),228465009,0.305,This person has sexual relationship details (observable entity).,NEUTRAL,0.106,0.8916,0.0025,KEEP
122,"I did the measure you asked me to fill out. Honestly, I think I might have rated you lower than usual, but I’m not sure I want to talk about it.",Finding of level of egocentricity (finding),365398001,0.3198,This person has finding of level of egocentricity (finding).,NEUTRAL,0.0279,0.9435,0.0285,KEEP
122,"I did the measure you asked me to fill out. Honestly, I think I might have rated you lower than usual, but I’m not sure I want to talk about it.",Moderate ego strength (finding),281772007,0.3107,This person has moderate ego strength (finding).,NEUTRAL,0.0099,0.9846,0.0055,KEEP
122,"I did the measure you asked me to fill out. Honestly, I think I might have rated you lower than usual, but I’m not sure I want to talk about it.",Preoccupation with body size (finding),247637008,0.309,This person has preoccupation with body size (finding).,NEUTRAL,0.0289,0.9475,0.0236,KEEP
122,"I did the measure you asked me to fill out. Honestly, I think I might have rated you lower than usual, but I’m not sure I want to talk about it.",Level of interest - normal (finding),134418002,0.3034,This person has level of interest - normal (finding).,CONTRADICTION,0.0026,0.0292,0.9681,DROP
122,"I did the measure you asked me to fill out. Honestly, I think I might have rated you lower than usual, but I’m not sure I want to talk about it.",Finding of level of interest (finding),365462008,0.3024,This person has finding of level of interest (finding).,NEUTRAL,0.0987,0.6498,0.2514,KEEP
123,"You’re the worst. You keep asking me to interpret the situation in different ways, like my perspective is always wrong. It’s like you’re calling me a liar. My last therapist would not have called me a liar.",Conflicting attitude towards treatment (finding),704340003,0.4263,This person has conflicting attitude towards treatment (finding).,NEUTRAL,0.2725,0.7265,0.0009,KEEP
123,"You’re the worst. You keep asking me to interpret the situation in different ways, like my perspective is always wrong. It’s like you’re calling me a liar. My last therapist would not have called me a liar.",Abusive emotional relationship (finding),102899003,0.4181,This person has abusive emotional relationship (finding).,NEUTRAL,0.0019,0.997,0.0011,KEEP
123,"You’re the worst. You keep asking me to interpret the situation in different ways, like my perspective is always wrong. It’s like you’re calling me a liar. My last therapist would not have called me a liar.",Abusive emotional relationship with partner (finding),423794002,0.3855,This person has abusive emotional relationship with partner (finding).,NEUTRAL,0.0017,0.997,0.0013,KEEP
123,"You’re the worst. You keep asking me to interpret the situation in different ways, like my perspective is always wrong. It’s like you’re calling me a liar. My last therapist would not have called me a liar.",Feeling emotionally hurt (finding),225019002,0.3814,This person has feeling emotionally hurt (finding).,NEUTRAL,0.0043,0.9949,0.0007,KEEP
123,"You’re the worst. You keep asking me to interpret the situation in different ways, like my perspective is always wrong. It’s like you’re calling me a liar. My last therapist would not have called me a liar.",Preoccupied with emotional problems (finding),225001006,0.3793,This person has preoccupied with emotional problems (finding).,NEUTRAL,0.0045,0.9944,0.0011,KEEP
124,"To be honest, I wouldn’t expect you to ever really get me.",Unable to understand own emotions (finding),285845002,0.2827,This person has unable to understand own emotions (finding).,NEUTRAL,0.0094,0.9582,0.0324,KEEP
124,"To be honest, I wouldn’t expect you to ever really get me.",Feeling unwanted (finding),225017000,0.2822,This person has feeling unwanted (finding).,ENTAILMENT,0.936,0.0622,0.0018,KEEP
124,"To be honest, I wouldn’t expect you to ever really get me.",Depersonalization (finding),79499004,0.2735,This person has depersonalization (finding).,NEUTRAL,0.3678,0.5702,0.062,KEEP
124,"To be honest, I wouldn’t expect you to ever really get me.",Difficulty understanding own emotions (finding),286569004,0.2673,This person has difficulty understanding own emotions (finding).,NEUTRAL,0.0107,0.9857,0.0036,KEEP
124,"To be honest, I wouldn’t expect you to ever really get me.",Ability to understand own emotions (observable entity),225000007,0.2649,This person has ability to understand own emotions (observable entity).,ENTAILMENT,0.813,0.1793,0.0077,KEEP
125,"Well, I guess the homework you’re suggesting makes some sense, but I’m also easily irritated lately . . . especially when things are unclear for me and when they’re overwhelming.",Feeling agitated (finding),24199005,0.5312,This person has feeling agitated (finding).,ENTAILMENT,0.9908,0.008,0.0012,KEEP
125,"Well, I guess the homework you’re suggesting makes some sense, but I’m also easily irritated lately . . . especially when things are unclear for me and when they’re overwhelming.",On examination - irritable (finding),162725004,0.493,This person has on examination - irritable (finding).,ENTAILMENT,0.9117,0.0609,0.0274,KEEP
125,"Well, I guess the homework you’re suggesting makes some sense, but I’m also easily irritated lately . . . especially when things are unclear for me and when they’re overwhelming.",On examination - agitated (finding),162721008,0.4683,This person has on examination - agitated (finding).,ENTAILMENT,0.9632,0.0298,0.0069,KEEP
125,"Well, I guess the homework you’re suggesting makes some sense, but I’m also easily irritated lately . . . especially when things are unclear for me and when they’re overwhelming.",Feeling irritable (finding),55929007,0.4471,This person has feeling irritable (finding).,ENTAILMENT,0.9917,0.0075,0.0008,KEEP
125,"Well, I guess the homework you’re suggesting makes some sense, but I’m also easily irritated lately . . . especially when things are unclear for me and when they’re overwhelming.",Restlessness and agitation (finding),274647009,0.4421,This person has restlessness and agitation (finding).,ENTAILMENT,0.9851,0.0139,0.001,KEEP
126,I’m not ready to try the next item on my exposure hierarchy.,Anxiety about blushing (finding),89225005,0.3299,This person has anxiety about blushing (finding).,NEUTRAL,0.0126,0.987,0.0004,KEEP
126,I’m not ready to try the next item on my exposure hierarchy.,Arachnophobia (finding),102916005,0.2765,This person has arachnophobia (finding).,NEUTRAL,0.0017,0.9818,0.0165,KEEP
126,I’m not ready to try the next item on my exposure hierarchy.,Aerophobia (finding),440575001,0.267,This person has aerophobia (finding).,CONTRADICTION,0.005,0.0441,0.9509,DROP
126,I’m not ready to try the next item on my exposure hierarchy.,Erotophobia (finding),54746005,0.2654,This person has erotophobia (finding).,NEUTRAL,0.0045,0.9588,0.0367,KEEP
126,I’m not ready to try the next item on my exposure hierarchy.,Teratophobia (finding),102923006,0.2633,This person has teratophobia (finding).,NEUTRAL,0.0073,0.9515,0.0413,KEEP
127,I don’t think I’m ready to do all of what you’re asking me to do before the next session.,Feeling nervous (finding),424196004,0.2994,This person has feeling nervous (finding).,ENTAILMENT,0.7824,0.217,0.0005,KEEP
127,I don’t think I’m ready to do all of what you’re asking me to do before the next session.,Difficulty understanding more than three word instructions (finding),716478007,0.2657,This person has difficulty understanding more than three word instructions (finding).,NEUTRAL,0.0012,0.9986,0.0002,KEEP
127,I don’t think I’m ready to do all of what you’re asking me to do before the next session.,Verbalizes plan for reduction of exercise barriers (finding),418075002,0.2623,This person has verbalizes plan for reduction of exercise barriers (finding).,ENTAILMENT,0.6942,0.0671,0.2386,KEEP
127,I don’t think I’m ready to do all of what you’re asking me to do before the next session.,Feeling tense (finding),263897001,0.2563,This person has feeling tense (finding).,ENTAILMENT,0.9415,0.0583,0.0002,KEEP
127,I don’t think I’m ready to do all of what you’re asking me to do before the next session.,Difficulty making plans (finding),247584000,0.2544,This person has difficulty making plans (finding).,NEUTRAL,0.0571,0.9409,0.002,KEEP
128,I don’t like this breathing stuff. The experience monitoring was more helpful.,Anxiety about breathlessness (finding),702535006,0.4933,This person has anxiety about breathlessness (finding).,NEUTRAL,0.0089,0.991,0.0001,KEEP
128,I don’t like this breathing stuff. The experience monitoring was more helpful.,Fear of disconnection from ventilator (finding),225627007,0.4285,This person has fear of disconnection from ventilator (finding).,NEUTRAL,0.004,0.9956,0.0004,KEEP
128,I don’t like this breathing stuff. The experience monitoring was more helpful.,Able to recognize need for pressure area care (finding),716438000,0.4154,This person has able to recognize need for pressure area care (finding).,ENTAILMENT,0.9129,0.0847,0.0024,KEEP
128,I don’t like this breathing stuff. The experience monitoring was more helpful.,Anxiety about choking (finding),277822002,0.3889,This person has anxiety about choking (finding).,NEUTRAL,0.0051,0.9947,0.0002,KEEP
128,I don’t like this breathing stuff. The experience monitoring was more helpful.,Ready for enhanced comfort (finding),425818007,0.3839,This person has ready for enhanced comfort (finding).,ENTAILMENT,0.9754,0.0186,0.006,KEEP
129,You won’t believe what happened this week!,Involuntary role reversal (finding),423446002,0.2512,This person has involuntary role reversal (finding).,NEUTRAL,0.0373,0.944,0.0188,KEEP
129,You won’t believe what happened this week!,Funny turn (finding),248228001,0.2491,This person has funny turn (finding).,NEUTRAL,0.0145,0.9764,0.0091,KEEP
129,You won’t believe what happened this week!,Unable to remember day of the week (finding),285191007,0.239,This person has unable to remember day of the week (finding).,CONTRADICTION,0.0002,0.0035,0.9963,DROP
129,You won’t believe what happened this week!,Fantastical confabulation (finding),283881002,0.2289,This person has fantastical confabulation (finding).,ENTAILMENT,0.8665,0.1285,0.005,KEEP
129,You won’t believe what happened this week!,Unexpected bereavement due to life event (finding),225614008,0.2281,This person has unexpected bereavement due to life event (finding).,NEUTRAL,0.0008,0.9984,0.0009,KEEP
130,"I know I said I would go to the event and start a conversation with new people, but I only managed to say “hello” to one person.",Limited social contact (finding),423315002,0.3964,This person has limited social contact (finding).,ENTAILMENT,0.9818,0.0161,0.0021,KEEP
130,"I know I said I would go to the event and start a conversation with new people, but I only managed to say “hello” to one person.",Social interaction finding (finding),129874008,0.3651,This person has social interaction finding (finding).,ENTAILMENT,0.8855,0.1034,0.0111,KEEP
130,"I know I said I would go to the event and start a conversation with new people, but I only managed to say “hello” to one person.",Fear of social gatherings (finding),247840005,0.352,This person has fear of social gatherings (finding).,NEUTRAL,0.0032,0.9777,0.0191,KEEP
130,"I know I said I would go to the event and start a conversation with new people, but I only managed to say “hello” to one person.",Social interaction alteration (finding),129875009,0.3462,This person has social interaction alteration (finding).,ENTAILMENT,0.9851,0.0137,0.0012,KEEP
130,"I know I said I would go to the event and start a conversation with new people, but I only managed to say “hello” to one person.",Impaired social interaction (finding),88598008,0.3225,This person has impaired social interaction (finding).,NEUTRAL,0.0055,0.9861,0.0084,KEEP
131,"I know the plan was to review my monitoring, but I learned yesterday that I might lose my job.",Gains from sick role (finding),225816008,0.3619,This person has gains from sick role (finding).,CONTRADICTION,0.0058,0.0129,0.9814,DROP
131,"I know the plan was to review my monitoring, but I learned yesterday that I might lose my job.",Verbalizes discharge instructions regarding activity plan (finding),419399001,0.334,This person has verbalizes discharge instructions regarding activity plan (finding).,NEUTRAL,0.0213,0.6994,0.2792,KEEP
131,"I know the plan was to review my monitoring, but I learned yesterday that I might lose my job.",Participates in perioperative plan of care decisions (finding),397629003,0.3218,This person has participates in perioperative plan of care decisions (finding).,CONTRADICTION,0.0075,0.2124,0.7801,DROP
131,"I know the plan was to review my monitoring, but I learned yesterday that I might lose my job.",Does not adopt sick role (finding),225817004,0.304,This person has does not adopt sick role (finding).,CONTRADICTION,0.0025,0.0008,0.9967,DROP
131,"I know the plan was to review my monitoring, but I learned yesterday that I might lose my job.",Able to adopt sick role (finding),714385005,0.3008,This person has able to adopt sick role (finding).,ENTAILMENT,0.9814,0.0061,0.0125,KEEP
132,"I’d go into what happened back then, but I know that we focus on the present in this therapy.",Knowledge level of traditional therapy (observable entity),704490000,0.4794,This person has knowledge level of traditional therapy (observable entity).,ENTAILMENT,0.9828,0.0156,0.0016,KEEP
132,"I’d go into what happened back then, but I know that we focus on the present in this therapy.",Talks about the past (finding),225041002,0.467,This person has talks about the past (finding).,CONTRADICTION,0.0259,0.0125,0.9615,DROP
132,"I’d go into what happened back then, but I know that we focus on the present in this therapy.",Syncope witnessed by provider of history other than subject (disorder),445535007,0.4442,This person has syncope witnessed by provider of history other than subject (disorder).,NEUTRAL,0.0004,0.9958,0.0037,KEEP
132,"I’d go into what happened back then, but I know that we focus on the present in this therapy.",Deficient knowledge of traditional therapy (finding),704491001,0.4436,This person has deficient knowledge of traditional therapy (finding).,NEUTRAL,0.001,0.9924,0.0066,KEEP
132,"I’d go into what happened back then, but I know that we focus on the present in this therapy.",Amnesia for recent events (finding),42176003,0.3745,This person has amnesia for recent events (finding).,CONTRADICTION,0.0004,0.024,0.9756,DROP
133,I guess I haven’t brought up religion in here yet; I’ve been unsure about doing that.,Religiosity (observable entity),408894003,0.4521,This person has religiosity (observable entity).,ENTAILMENT,0.991,0.0082,0.0007,KEEP
133,I guess I haven’t brought up religion in here yet; I’ve been unsure about doing that.,Ready for enhanced religiosity (finding),427243007,0.4348,This person has ready for enhanced religiosity (finding).,CONTRADICTION,0.0014,0.0065,0.992,DROP
133,I guess I haven’t brought up religion in here yet; I’ve been unsure about doing that.,Religious delusion (finding),247671004,0.3418,This person has religious delusion (finding).,NEUTRAL,0.0084,0.9419,0.0497,KEEP
133,I guess I haven’t brought up religion in here yet; I’ve been unsure about doing that.,Theophobia (finding),102928002,0.3325,This person has theophobia (finding).,NEUTRAL,0.0276,0.8042,0.1682,KEEP
133,I guess I haven’t brought up religion in here yet; I’ve been unsure about doing that.,Spiritual health of patient (observable entity),105569009,0.3168,This person has spiritual health of patient (observable entity).,ENTAILMENT,0.6003,0.2558,0.1439,KEEP
134,"I’m uneasy about doing the homework, living with my extended family in such a small place. It makes me uncomfortable.",Family tension (finding),105485001,0.4338,This person has family tension (finding).,ENTAILMENT,0.9855,0.0131,0.0014,KEEP
134,"I’m uneasy about doing the homework, living with my extended family in such a small place. It makes me uncomfortable.",School phobia (finding),271947006,0.4317,This person has school phobia (finding).,NEUTRAL,0.0024,0.9962,0.0014,KEEP
134,"I’m uneasy about doing the homework, living with my extended family in such a small place. It makes me uncomfortable.",Fear of school (finding),31492004,0.4302,This person has fear of school (finding).,ENTAILMENT,0.9824,0.0173,0.0003,KEEP
134,"I’m uneasy about doing the homework, living with my extended family in such a small place. It makes me uncomfortable.",Feeling diffident (finding),307075006,0.4104,This person has feeling diffident (finding).,ENTAILMENT,0.9874,0.0122,0.0004,KEEP
134,"I’m uneasy about doing the homework, living with my extended family in such a small place. It makes me uncomfortable.",Apprehension (finding),49971008,0.4027,This person has apprehension (finding).,ENTAILMENT,0.993,0.0063,0.0007,KEEP
135,"[Hopeless, after completing a progress monitoring measure] I think the scores on the measure you asked me to complete are consistent with my experience so far. It feels like things might actually be getting worse.",Finding of level of hope (finding),365129006,0.4205,This person has finding of level of hope (finding).,CONTRADICTION,0.0023,0.0049,0.9928,DROP
135,"[Hopeless, after completing a progress monitoring measure] I think the scores on the measure you asked me to complete are consistent with my experience so far. It feels like things might actually be getting worse.",Global Deterioration Scale level 3 - mild cognitive decline (finding),407631005,0.4141,This person has global deterioration scale level 3 - mild cognitive decline (finding).,NEUTRAL,0.0005,0.996,0.0035,KEEP
135,"[Hopeless, after completing a progress monitoring measure] I think the scores on the measure you asked me to complete are consistent with my experience so far. It feels like things might actually be getting worse.",Global Deterioration Scale level 1 - no cognitive decline (finding),407629001,0.4077,This person has global deterioration scale level 1 - no cognitive decline (finding).,NEUTRAL,0.0006,0.9469,0.0525,KEEP
